Model,MDO3014
Firmware Version,1.14

Waveform Type,ANALOG,
-4.020000e-01,0.2,0.28
-4.000000e-01,0.28,0.28
-3.980000e-01,0.2,0.2
-3.960000e-01,0.36,0.28
-3.940000e-01,0.28,0.2
-3.920000e-01,0.36,0.2
-3.900000e-01,0.2,0.28
-3.880000e-01,0.28,0.2
-3.860000e-01,0.28,0.28
-3.840000e-01,0.2,0.28
-3.820000e-01,0.2,0.28
-3.800000e-01,0.28,0.28
-3.780000e-01,0.12,0.28
-3.760000e-01,0.2,0.2
-3.740000e-01,0.2,0.28
-3.720000e-01,0.2,0.2
-3.700000e-01,0.2,0.28
-3.680000e-01,0.12,0.2
-3.660000e-01,0.28,0.28
-3.640000e-01,0.12,0.28
-3.620000e-01,0.2,0.2
-3.600000e-01,0.2,0.28
-3.580000e-01,0.2,0.2
-3.560000e-01,0.2,0.2
-3.540000e-01,0.28,0.2
-3.520000e-01,0.28,0.28
-3.500000e-01,0.28,0.2
-3.480000e-01,0.2,0.2
-3.460000e-01,0.28,0.28
-3.440000e-01,0.28,0.2
-3.420000e-01,0.28,0.28
-3.400000e-01,0.2,0.36
-3.380000e-01,0.2,0.28
-3.360000e-01,0.2,0.2
-3.340000e-01,0.2,0.28
-3.320000e-01,0.2,0.2
-3.300000e-01,0.28,0.28
-3.280000e-01,0.28,0.2
-3.260000e-01,0.2,0.28
-3.240000e-01,0.2,0.28
-3.220000e-01,0.2,0.2
-3.200000e-01,0.28,0.2
-3.180000e-01,0.28,0.28
-3.160000e-01,0.28,0.28
-3.140000e-01,0.28,0.2
-3.120000e-01,0.28,0.28
-3.100000e-01,0.2,0.2
-3.080000e-01,0.2,0.28
-3.060000e-01,0.2,0.28
-3.040000e-01,0.28,0.28
-3.020000e-01,0.2,0.28
-3.000000e-01,0.2,0.2
-2.980000e-01,0.2,0.12
-2.960000e-01,0.28,0.28
-2.940000e-01,0.28,0.28
-2.920000e-01,0.28,0.2
-2.900000e-01,0.2,0.28
-2.880000e-01,0.28,0.28
-2.860000e-01,0.2,0.28
-2.840000e-01,0.28,0.28
-2.820000e-01,0.36,0.28
-2.800000e-01,0.36,0.28
-2.780000e-01,0.2,0.2
-2.760000e-01,0.28,0.2
-2.740000e-01,0.2,0.2
-2.720000e-01,0.2,0.2
-2.700000e-01,0.2,0.28
-2.680000e-01,0.28,0.2
-2.660000e-01,0.28,0.2
-2.640000e-01,0.2,0.28
-2.620000e-01,0.2,0.28
-2.600000e-01,0.2,0.2
-2.580000e-01,0.2,0.2
-2.560000e-01,0.2,0.2
-2.540000e-01,0.28,0.2
-2.520000e-01,0.28,0.2
-2.500000e-01,0.2,0.2
-2.480000e-01,0.2,0.28
-2.460000e-01,0.2,0.28
-2.440000e-01,0.28,0.28
-2.420000e-01,0.2,0.2
-2.400000e-01,0.2,0.2
-2.380000e-01,0.28,0.28
-2.360000e-01,0.2,0.2
-2.340000e-01,0.28,0.28
-2.320000e-01,0.2,0.28
-2.300000e-01,0.2,0.2
-2.280000e-01,0.28,0.28
-2.260000e-01,0.2,0.2
-2.240000e-01,0.2,0.2
-2.220000e-01,0.28,0.2
-2.200000e-01,0.2,0.2
-2.180000e-01,0.2,0.2
-2.160000e-01,0.28,0.2
-2.140000e-01,0.2,0.2
-2.120000e-01,0.2,0.2
-2.100000e-01,0.2,0.28
-2.080000e-01,0.28,0.28
-2.060000e-01,0.28,0.28
-2.040000e-01,0.28,0.2
-2.020000e-01,0.28,0.28
-2.000000e-01,0.2,0.28
-1.980000e-01,0.28,0.28
-1.960000e-01,0.28,0.28
-1.940000e-01,0.28,0.28
-1.920000e-01,0.28,0.2
-1.900000e-01,0.28,0.2
-1.880000e-01,0.2,0.2
-1.860000e-01,0.28,0.28
-1.840000e-01,0.28,0.28
-1.820000e-01,0.28,0.2
-1.800000e-01,0.28,0.28
-1.780000e-01,0.36,0.2
-1.760000e-01,0.2,0.2
-1.740000e-01,0.28,0.28
-1.720000e-01,0.28,0.28
-1.700000e-01,0.28,0.28
-1.680000e-01,0.28,0.28
-1.660000e-01,0.28,0.28
-1.640000e-01,0.2,0.28
-1.620000e-01,0.28,0.28
-1.600000e-01,0.28,0.2
-1.580000e-01,0.2,0.2
-1.560000e-01,0.2,0.28
-1.540000e-01,0.28,0.2
-1.520000e-01,0.2,0.2
-1.500000e-01,0.2,0.2
-1.480000e-01,0.12,0.2
-1.460000e-01,0.2,0.28
-1.440000e-01,0.2,0.28
-1.420000e-01,0.2,0.28
-1.400000e-01,0.2,0.2
-1.380000e-01,0.2,0.2
-1.360000e-01,0.2,0.28
-1.340000e-01,0.28,0.28
-1.320000e-01,0.28,0.2
-1.300000e-01,0.2,0.2
-1.280000e-01,0.28,0.2
-1.260000e-01,0.2,0.28
-1.240000e-01,0.28,0.28
-1.220000e-01,0.2,0.28
-1.200000e-01,0.2,0.2
-1.180000e-01,0.28,0.28
-1.160000e-01,0.2,0.2
-1.140000e-01,0.28,0.2
-1.120000e-01,0.2,0.28
-1.100000e-01,0.2,0.28
-1.080000e-01,0.28,0.2
-1.060000e-01,0.12,0.28
-1.040000e-01,0.2,0.28
-1.020000e-01,0.28,0.2
-1.000000e-01,0.2,0.2
-9.800000e-02,0.28,0.28
-9.600000e-02,0.2,0.28
-9.400000e-02,0.2,0.28
-9.200000e-02,0.2,0.28
-9.000000e-02,0.2,0.2
-8.800000e-02,0.2,0.28
-8.600000e-02,0.2,0.28
-8.400000e-02,0.28,0.28
-8.200000e-02,0.2,0.28
-8.000000e-02,0.28,0.2
-7.800000e-02,0.28,0.2
-7.600000e-02,0.28,0.28
-7.400000e-02,0.2,0.2
-7.200000e-02,0.2,0.28
-7.000000e-02,0.12,0.28
-6.800000e-02,0.28,0.28
-6.600000e-02,0.28,0.28
-6.400000e-02,0.28,0.2
-6.200000e-02,0.28,0.2
-6.000000e-02,0.28,0.28
-5.800000e-02,0.2,0.2
-5.600000e-02,0.36,0.28
-5.400000e-02,0.28,0.28
-5.200000e-02,0.28,0.28
-5.000000e-02,0.2,0.28
-4.800000e-02,0.36,0.36
-4.600000e-02,0.28,0.2
-4.400000e-02,0.28,0.2
-4.200000e-02,0.2,0.28
-4.000000e-02,0.2,0.28
-3.800000e-02,0.2,0.28
-3.600000e-02,0.2,0.28
-3.400000e-02,0.2,0.28
-3.200000e-02,0.2,0.28
-3.000000e-02,0.28,0.2
-2.800000e-02,0.28,0.2
-2.600000e-02,0.36,0.2
-2.400000e-02,0.2,0.28
-2.200000e-02,0.28,0.28
-2.000000e-02,0.12,0.2
-1.800000e-02,0.2,0.28
-1.600000e-02,0.2,0.2
-1.400000e-02,0.2,0.2
-1.200000e-02,0.28,0.2
-1.000000e-02,0.28,0.28
-8.000000e-03,0.2,0.28
-6.000000e-03,0.28,0.28
-4.000000e-03,0.2,0.28
-2.000000e-03,0.28,0.2
8.000000e-15,0.28,0.28
2.000000e-03,0.28,0.2
4.000000e-03,0.2,0.28
6.000000e-03,0.2,0.28
8.000000e-03,0.28,0.28
1.000000e-02,0.2,0.12
1.200000e-02,0.2,0.2
1.400000e-02,0.28,0.28
1.600000e-02,0.2,0.2
1.800000e-02,0.28,0.28
2.000000e-02,0.2,0.28
2.200000e-02,0.2,0.2
2.400000e-02,0.2,0.28
2.600000e-02,0.2,0.28
2.800000e-02,0.2,0.2
3.000000e-02,0.2,0.28
3.200000e-02,0.28,0.28
3.400000e-02,0.28,0.2
3.600000e-02,0.2,0.28
3.800000e-02,0.2,0.2
4.000000e-02,0.28,0.2
4.200000e-02,0.2,0.28
4.400000e-02,0.28,0.2
4.600000e-02,0.2,0.2
4.800000e-02,0.28,0.28
5.000000e-02,0.28,0.28
5.200000e-02,0.2,0.36
5.400000e-02,0.28,0.28
5.600000e-02,0.2,0.28
5.800000e-02,0.2,0.28
6.000000e-02,0.28,0.28
6.200000e-02,0.2,0.2
6.400000e-02,0.28,0.28
6.600000e-02,0.2,0.28
6.800000e-02,0.2,0.28
7.000000e-02,0.2,0.28
7.200000e-02,0.28,0.28
7.400000e-02,0.2,0.28
7.600000e-02,0.28,0.28
7.800000e-02,0.2,0.2
8.000000e-02,0.28,0.28
8.200000e-02,0.28,0.28
8.400000e-02,0.28,0.2
8.600000e-02,0.2,0.28
8.800000e-02,0.28,0.2
9.000000e-02,0.28,0.28
9.200000e-02,0.2,0.28
9.400000e-02,0.28,0.28
9.600000e-02,0.28,0.2
9.800000e-02,0.2,0.2
1.000000e-01,0.2,0.2
1.020000e-01,0.36,0.28
1.040000e-01,0.28,0.28
1.060000e-01,0.2,0.28
1.080000e-01,0.2,0.2
1.100000e-01,0.2,0.2
1.120000e-01,0.28,0.2
1.140000e-01,0.2,0.2
1.160000e-01,0.28,0.2
1.180000e-01,0.2,0.28
1.200000e-01,0.36,0.28
1.220000e-01,0.28,0.2
1.240000e-01,0.2,0.28
1.260000e-01,0.12,0.2
1.280000e-01,0.2,0.2
1.300000e-01,0.2,0.28
1.320000e-01,0.2,0.28
1.340000e-01,0.28,0.28
1.360000e-01,0.28,0.2
1.380000e-01,0.2,0.28
1.400000e-01,0.28,0.28
1.420000e-01,0.12,0.28
1.440000e-01,0.28,0.2
1.460000e-01,0.2,0.28
1.480000e-01,0.2,0.2
1.500000e-01,0.36,0.28
1.520000e-01,0.2,0.2
1.540000e-01,0.28,0.2
1.560000e-01,0.28,0.2
1.580000e-01,0.28,0.2
1.600000e-01,0.28,0.2
1.620000e-01,0.28,0.28
1.640000e-01,0.28,0.36
1.660000e-01,0.2,0.2
1.680000e-01,0.2,0.2
1.700000e-01,0.28,0.28
1.720000e-01,0.28,0.2
1.740000e-01,0.2,0.28
1.760000e-01,0.12,0.2
1.780000e-01,0.28,0.36
1.800000e-01,0.2,0.28
1.820000e-01,0.28,0.2
1.840000e-01,0.2,0.28
1.860000e-01,0.2,0.28
1.880000e-01,0.2,0.28
1.900000e-01,0.28,0.36
1.920000e-01,0.28,0.2
1.940000e-01,0.28,0.2
1.960000e-01,0.2,0.2
1.980000e-01,0.28,0.2
2.000000e-01,0.36,0.2
2.020000e-01,0.28,0.2
2.040000e-01,0.2,0.2
2.060000e-01,0.2,0.28
2.080000e-01,0.28,0.2
2.100000e-01,0.28,0.28
2.120000e-01,0.2,0.28
2.140000e-01,0.2,0.28
2.160000e-01,0.2,0.28
2.180000e-01,0.2,0.2
2.200000e-01,0.28,0.2
2.220000e-01,0.2,0.2
2.240000e-01,0.2,0.2
2.260000e-01,0.28,0.28
2.280000e-01,0.2,0.2
2.300000e-01,0.28,0.28
2.320000e-01,0.28,0.2
2.340000e-01,0.28,0.28
2.360000e-01,0.2,0.28
2.380000e-01,0.12,0.28
2.400000e-01,0.2,0.28
2.420000e-01,0.2,0.28
2.440000e-01,0.2,0.2
2.460000e-01,0.2,0.2
2.480000e-01,0.12,0.28
2.500000e-01,0.36,0.28
2.520000e-01,0.36,0.28
2.540000e-01,0.2,0.28
2.560000e-01,0.28,0.28
2.580000e-01,0.28,0.28
2.600000e-01,0.28,0.36
2.620000e-01,0.2,0.28
2.640000e-01,0.28,0.2
2.660000e-01,0.28,0.2
2.680000e-01,0.28,0.12
2.700000e-01,0.2,0.12
2.720000e-01,0.2,0.28
2.740000e-01,0.2,0.28
2.760000e-01,0.12,0.12
2.780000e-01,0.28,0.28
2.800000e-01,0.2,0.28
2.820000e-01,0.36,0.2
2.840000e-01,0.28,0.28
2.860000e-01,0.2,0.28
2.880000e-01,0.2,0.28
2.900000e-01,0.2,0.2
2.920000e-01,0.2,0.2
2.940000e-01,0.2,0.28
2.960000e-01,0.28,0.2
2.980000e-01,0.28,0.2
3.000000e-01,0.2,0.28
3.020000e-01,0.2,0.2
3.040000e-01,0.2,0.2
3.060000e-01,0.2,0.12
3.080000e-01,0.28,0.2
3.100000e-01,0.12,0.2
3.120000e-01,0.2,0.28
3.140000e-01,0.28,0.36
3.160000e-01,0.36,0.28
3.180000e-01,0.04,0.2
3.200000e-01,0.28,0.2
3.220000e-01,0.2,0.2
3.240000e-01,0.2,0.2
3.260000e-01,0.2,11.72
3.280000e-01,0.2,11.72
3.300000e-01,0.28,11.72
3.320000e-01,0.28,11.72
3.340000e-01,0.28,11.64
3.360000e-01,0.12,11.64
3.380000e-01,0.2,11.8
3.400000e-01,0.28,11.8
3.420000e-01,0.2,11.64
3.440000e-01,0.28,11.56
3.460000e-01,0.2,11.64
3.480000e-01,0.28,11.72
3.500000e-01,0.28,11.64
3.520000e-01,0.2,11.64
3.540000e-01,0.28,11.64
3.560000e-01,0.2,11.72
3.580000e-01,0.2,11.72
3.600000e-01,0.2,11.72
3.620000e-01,0.28,11.72
3.640000e-01,0.28,11.72
3.660000e-01,0.2,11.72
3.680000e-01,0.28,11.72
3.700000e-01,0.36,11.72
3.720000e-01,0.28,11.8
3.740000e-01,0.2,0.28
3.760000e-01,0.28,0.28
3.780000e-01,0.2,0.2
3.800000e-01,0.28,0.28
3.820000e-01,0.2,0.28
3.840000e-01,0.2,0.2
3.860000e-01,0.28,0.2
3.880000e-01,0.2,0.28
3.900000e-01,0.2,0.2
3.920000e-01,0.28,0.28
3.940000e-01,0.2,0.28
3.960000e-01,0.28,0.28
3.980000e-01,0.2,0.28
4.000000e-01,0.28,0.28
4.020000e-01,0.28,0.28
4.040000e-01,0.28,0.28
4.060000e-01,0.2,0.28
4.080000e-01,0.28,0.2
4.100000e-01,0.2,0.28
4.120000e-01,0.2,0.2
4.140000e-01,0.2,0.2
4.160000e-01,0.2,0.2
4.180000e-01,0.2,0.2
4.200000e-01,0.2,0.2
4.220000e-01,0.2,0.2
4.240000e-01,0.2,0.2
4.260000e-01,0.28,0.28
4.280000e-01,0.2,0.28
4.300000e-01,0.28,0.28
4.320000e-01,0.28,0.28
4.340000e-01,0.2,0.28
4.360000e-01,0.2,0.12
4.380000e-01,0.28,0.2
4.400000e-01,0.2,0.2
4.420000e-01,0.2,0.36
4.440000e-01,0.28,0.36
4.460000e-01,0.28,0.2
4.480000e-01,0.28,0.2
4.500000e-01,0.28,0.28
4.520000e-01,0.28,0.28
4.540000e-01,0.28,0.12
4.560000e-01,0.2,0.28
4.580000e-01,0.28,0.36
4.600000e-01,0.28,0.2
4.620000e-01,0.28,0.2
4.640000e-01,0.2,0.28
4.660000e-01,0.2,0.28
4.680000e-01,0.2,0.28
4.700000e-01,0.2,0.2
4.720000e-01,0.28,0.28
4.740000e-01,0.28,0.28
4.760000e-01,0.2,0.2
4.780000e-01,0.2,0.28
4.800000e-01,0.28,0.28
4.820000e-01,0.28,0.28
4.840000e-01,0.28,0.28
4.860000e-01,0.2,0.28
4.880000e-01,0.12,0.2
4.900000e-01,0.28,0.2
4.920000e-01,0.2,0.28
4.940000e-01,0.28,0.2
4.960000e-01,0.28,0.28
4.980000e-01,0.2,0.2
5.000000e-01,0.28,0.2
5.020000e-01,0.2,0.28
5.040000e-01,0.2,0.2
5.060000e-01,0.28,0.28
5.080000e-01,0.28,0.28
5.100000e-01,0.2,0.28
5.120000e-01,0.2,0.28
5.140000e-01,0.2,0.2
5.160000e-01,0.2,0.28
5.180000e-01,0.2,0.2
5.200000e-01,0.12,0.2
5.220000e-01,0.2,0.2
5.240000e-01,0.2,0.28
5.260000e-01,0.2,0.28
5.280000e-01,0.2,0.2
5.300000e-01,0.2,0.28
5.320000e-01,0.2,0.2
5.340000e-01,0.12,0.36
5.360000e-01,0.28,0.28
5.380000e-01,0.28,0.28
5.400000e-01,0.28,0.28
5.420000e-01,0.28,11.72
5.440000e-01,0.2,11.64
5.460000e-01,0.28,11.72
5.480000e-01,0.28,11.72
5.500000e-01,0.28,11.72
5.520000e-01,0.28,11.72
5.540000e-01,0.28,11.64
5.560000e-01,0.2,11.64
5.580000e-01,0.2,11.72
5.600000e-01,0.28,11.8
5.620000e-01,0.2,11.8
5.640000e-01,0.2,11.72
5.660000e-01,0.2,11.72
5.680000e-01,0.28,0.28
5.700000e-01,0.28,0.28
5.720000e-01,0.2,0.12
5.740000e-01,0.2,0.28
5.760000e-01,0.28,0.28
5.780000e-01,0.2,0.2
5.800000e-01,0.28,0.2
5.820000e-01,0.2,0.2
5.840000e-01,0.2,0.28
5.860000e-01,0.2,0.2
5.880000e-01,0.28,0.28
5.900000e-01,0.28,11.8
5.920000e-01,0.2,11.72
5.940000e-01,0.28,11.64
5.960000e-01,0.12,11.72
5.980000e-01,0.2,11.72
6.000000e-01,0.2,11.72
6.020000e-01,0.12,11.8
6.040000e-01,0.2,11.72
6.060000e-01,0.28,11.64
6.080000e-01,0.2,11.72
6.100000e-01,0.2,11.72
6.120000e-01,0.28,11.72
6.140000e-01,0.28,11.64
6.160000e-01,0.2,11.72
6.180000e-01,0.28,11.72
6.200000e-01,0.2,11.8
6.220000e-01,0.36,0.28
6.240000e-01,0.28,0.28
6.260000e-01,0.28,0.2
6.280000e-01,0.28,0.28
6.300000e-01,0.2,0.28
6.320000e-01,0.28,0.2
6.340000e-01,0.2,0.2
6.360000e-01,0.2,0.2
6.380000e-01,0.2,0.2
6.400000e-01,0.28,0.28
6.420000e-01,0.2,0.2
6.440000e-01,0.2,0.2
6.460000e-01,0.2,0.28
6.480000e-01,0.2,0.28
6.500000e-01,0.2,0.28
6.520000e-01,0.2,11.72
6.540000e-01,0.28,11.72
6.560000e-01,0.2,11.72
6.580000e-01,0.28,11.72
6.600000e-01,0.28,11.72
6.620000e-01,0.28,11.64
6.640000e-01,0.2,11.64
6.660000e-01,0.2,11.72
6.680000e-01,0.36,11.64
6.700000e-01,0.12,11.72
6.720000e-01,0.2,11.72
6.740000e-01,0.28,11.72
6.760000e-01,0.28,11.72
6.780000e-01,0.28,11.72
6.800000e-01,0.28,11.8
6.820000e-01,0.2,11.72
6.840000e-01,0.2,0.2
6.860000e-01,0.2,0.12
6.880000e-01,0.28,0.36
6.900000e-01,0.2,0.2
6.920000e-01,0.28,0.28
6.940000e-01,0.28,0.28
6.960000e-01,0.2,0.2
6.980000e-01,0.28,0.28
7.000000e-01,0.2,0.2
7.020000e-01,0.28,0.28
7.040000e-01,0.28,0.2
7.060000e-01,0.28,0.28
7.080000e-01,0.2,0.2
7.100000e-01,0.2,0.2
7.120000e-01,0.28,0.2
7.140000e-01,0.28,0.2
7.160000e-01,0.2,0.2
7.180000e-01,0.12,0.28
7.200000e-01,0.28,11.72
7.220000e-01,0.2,11.64
7.240000e-01,0.2,11.64
7.260000e-01,0.28,11.64
7.280000e-01,0.2,11.8
7.300000e-01,0.28,11.72
7.320000e-01,0.28,11.64
7.340000e-01,0.2,11.72
7.360000e-01,0.28,11.64
7.380000e-01,0.2,11.64
7.400000e-01,0.2,11.72
7.420000e-01,0.2,11.72
7.440000e-01,0.28,11.72
7.460000e-01,0.28,11.72
7.480000e-01,0.28,11.72
7.500000e-01,0.28,11.64
7.520000e-01,0.2,11.64
7.540000e-01,0.28,11.64
7.560000e-01,0.2,11.8
7.580000e-01,0.2,11.72
7.600000e-01,0.28,11.72
7.620000e-01,0.28,11.64
7.640000e-01,0.2,11.72
7.660000e-01,0.2,11.8
7.680000e-01,0.2,11.64
7.700000e-01,0.28,11.8
7.720000e-01,0.28,11.72
7.740000e-01,0.28,11.72
7.760000e-01,0.2,11.8
7.780000e-01,0.28,11.72
7.800000e-01,0.2,11.72
7.820000e-01,0.2,11.64
7.840000e-01,0.2,11.72
7.860000e-01,0.2,11.72
7.880000e-01,0.28,11.72
7.900000e-01,0.2,11.72
7.920000e-01,0.2,11.72
7.940000e-01,0.2,11.72
7.960000e-01,0.2,11.8
7.980000e-01,0.28,11.64
8.000000e-01,0.2,11.64
8.020000e-01,0.2,11.72
8.040000e-01,0.28,11.8
8.060000e-01,0.2,11.72
8.080000e-01,0.28,11.8
8.100000e-01,0.28,11.8
8.120000e-01,0.28,11.72
8.140000e-01,0.28,11.72
8.160000e-01,0.36,11.64
8.180000e-01,0.2,11.72
8.200000e-01,0.2,11.72
8.220000e-01,0.2,11.72
8.240000e-01,0.2,11.72
8.260000e-01,0.2,11.72
8.280000e-01,0.2,11.72
8.300000e-01,0.28,11.72
8.320000e-01,0.28,11.72
8.340000e-01,0.2,11.64
8.360000e-01,0.2,11.72
8.380000e-01,0.2,11.72
8.400000e-01,0.28,11.72
8.420000e-01,0.2,11.64
8.440000e-01,0.28,11.8
8.460000e-01,0.2,11.72
8.480000e-01,0.28,11.72
8.500000e-01,0.2,11.8
8.520000e-01,0.28,11.8
8.540000e-01,0.2,11.8
8.560000e-01,0.2,11.72
8.580000e-01,0.2,11.72
8.600000e-01,0.28,11.72
8.620000e-01,0.2,11.72
8.640000e-01,0.28,11.72
8.660000e-01,0.2,11.72
8.680000e-01,0.28,11.64
8.700000e-01,0.28,11.72
8.720000e-01,0.2,11.8
8.740000e-01,0.28,11.72
8.760000e-01,0.2,11.72
8.780000e-01,0.28,11.8
8.800000e-01,0.2,11.72
8.820000e-01,0.28,11.64
8.840000e-01,0.28,11.64
8.860000e-01,0.2,11.8
8.880000e-01,0.2,11.64
8.900000e-01,0.36,11.72
8.920000e-01,0.12,11.72
8.940000e-01,0.28,11.64
8.960000e-01,0.2,11.72
8.980000e-01,0.28,11.64
9.000000e-01,0.36,11.72
9.020000e-01,0.2,11.64
9.040000e-01,0.2,11.64
9.060000e-01,0.28,11.72
9.080000e-01,0.28,11.8
9.100000e-01,0.28,11.72
9.120000e-01,0.2,11.72
9.140000e-01,0.28,11.64
9.160000e-01,0.28,11.72
9.180000e-01,0.36,11.72
9.200000e-01,0.2,11.64
9.220000e-01,0.2,11.8
9.240000e-01,0.28,11.72
9.260000e-01,0.2,11.56
9.280000e-01,0.28,11.72
9.300000e-01,0.2,11.64
9.320000e-01,0.28,11.72
9.340000e-01,0.28,11.64
9.360000e-01,0.2,11.72
9.380000e-01,0.36,11.72
9.400000e-01,0.28,11.72
9.420000e-01,0.2,11.8
9.440000e-01,0.2,11.64
9.460000e-01,0.28,11.72
9.480000e-01,0.28,11.72
9.500000e-01,0.2,11.72
9.520000e-01,0.2,11.8
9.540000e-01,0.2,11.8
9.560000e-01,0.2,11.72
9.580000e-01,0.2,11.72
9.600000e-01,0.28,11.72
9.620000e-01,0.2,11.72
9.640000e-01,0.2,11.72
9.660000e-01,0.2,11.72
9.680000e-01,0.28,11.72
9.700000e-01,0.36,11.64
9.720000e-01,0.36,11.64
9.740000e-01,0.2,11.72
9.760000e-01,0.2,11.72
9.780000e-01,0.2,11.8
9.800000e-01,0.2,11.72
9.820000e-01,0.2,0.28
9.840000e-01,0.28,0.28
9.860000e-01,0.2,0.28
9.880000e-01,0.2,0.2
9.900000e-01,0.2,0.2
9.920000e-01,0.28,0.2
9.940000e-01,0.28,0.2
9.960000e-01,0.12,0.2
9.980000e-01,0.2,0.28
1.000000e+00,0.2,0.2
1.002000e+00,0.28,0.28
1.004000e+00,0.28,0.28
1.006000e+00,0.28,11.64
1.008000e+00,0.28,11.64
1.010000e+00,0.2,11.72
1.012000e+00,0.2,11.72
1.014000e+00,0.36,0.2
1.016000e+00,0.2,0.28
1.018000e+00,0.2,0.28
1.020000e+00,0.2,0.28
1.022000e+00,0.2,0.28
1.024000e+00,0.2,0.28
1.026000e+00,0.36,0.28
1.028000e+00,0.28,0.2
1.030000e+00,0.12,0.2
1.032000e+00,0.2,0.28
1.034000e+00,0.28,0.2
1.036000e+00,0.28,0.28
1.038000e+00,0.28,0.28
1.040000e+00,0.2,0.2
1.042000e+00,0.28,0.2
1.044000e+00,0.28,0.2
1.046000e+00,0.2,0.28
1.048000e+00,0.2,0.2
1.050000e+00,0.2,0.36
1.052000e+00,0.2,0.36
1.054000e+00,0.2,0.28
1.056000e+00,0.2,0.28
1.058000e+00,0.2,0.2
1.060000e+00,0.2,0.2
1.062000e+00,0.28,0.2
1.064000e+00,0.12,0.28
1.066000e+00,0.2,0.2
1.068000e+00,0.2,0.12
1.070000e+00,0.28,0.28
1.072000e+00,0.28,0.28
1.074000e+00,0.28,0.28
1.076000e+00,0.28,0.28
1.078000e+00,0.2,0.28
1.080000e+00,0.2,0.2
1.082000e+00,0.2,0.28
1.084000e+00,0.2,0.28
1.086000e+00,0.2,0.28
1.088000e+00,0.2,0.28
1.090000e+00,0.2,0.28
1.092000e+00,0.2,0.28
1.094000e+00,0.2,11.88
1.096000e+00,0.2,11.8
1.098000e+00,0.2,11.64
1.100000e+00,0.28,11.72
1.102000e+00,0.2,11.72
1.104000e+00,0.2,11.72
1.106000e+00,0.2,11.72
1.108000e+00,0.28,11.64
1.110000e+00,0.28,11.8
1.112000e+00,0.2,11.8
1.114000e+00,0.28,11.64
1.116000e+00,0.36,11.88
1.118000e+00,0.28,11.72
1.120000e+00,0.28,11.72
1.122000e+00,0.2,11.72
1.124000e+00,0.28,11.8
1.126000e+00,0.28,11.72
1.128000e+00,0.2,11.72
1.130000e+00,0.2,11.72
1.132000e+00,0.28,11.72
1.134000e+00,0.28,0.2
1.136000e+00,0.28,0.28
1.138000e+00,0.28,0.28
1.140000e+00,0.2,0.2
1.142000e+00,0.28,0.28
1.144000e+00,0.36,0.28
1.146000e+00,0.2,0.28
1.148000e+00,0.2,0.2
1.150000e+00,0.28,0.28
1.152000e+00,0.28,0.28
1.154000e+00,0.2,0.2
1.156000e+00,0.2,0.2
1.158000e+00,0.28,0.2
1.160000e+00,0.2,0.28
1.162000e+00,0.28,0.28
1.164000e+00,0.2,0.28
1.166000e+00,0.2,0.2
1.168000e+00,0.2,11.64
1.170000e+00,0.2,11.72
1.172000e+00,0.2,11.72
1.174000e+00,0.28,11.72
1.176000e+00,0.2,11.72
1.178000e+00,0.2,11.64
1.180000e+00,0.2,11.64
1.182000e+00,0.2,11.8
1.184000e+00,0.2,11.72
1.186000e+00,0.28,11.72
1.188000e+00,0.2,11.72
1.190000e+00,0.2,11.72
1.192000e+00,0.2,0.28
1.194000e+00,0.2,0.2
1.196000e+00,0.2,0.2
1.198000e+00,0.28,0.28
1.200000e+00,0.28,0.28
1.202000e+00,0.2,0.28
1.204000e+00,0.28,0.28
1.206000e+00,0.28,0.2
1.208000e+00,0.2,0.28
1.210000e+00,0.2,0.2
1.212000e+00,0.2,0.2
1.214000e+00,0.2,0.28
1.216000e+00,0.2,0.28
1.218000e+00,0.28,0.28
1.220000e+00,0.28,0.28
1.222000e+00,0.28,0.2
1.224000e+00,0.28,0.28
1.226000e+00,0.2,0.28
1.228000e+00,0.28,0.12
1.230000e+00,0.2,0.2
1.232000e+00,0.28,0.12
1.234000e+00,0.2,0.2
1.236000e+00,0.2,0.2
1.238000e+00,0.2,0.28
1.240000e+00,0.2,0.2
1.242000e+00,0.2,0.2
1.244000e+00,0.28,0.2
1.246000e+00,0.2,0.28
1.248000e+00,0.2,0.2
1.250000e+00,0.2,0.28
1.252000e+00,0.2,0.28
1.254000e+00,0.36,0.28
1.256000e+00,0.28,0.28
1.258000e+00,0.28,0.28
1.260000e+00,0.28,0.28
1.262000e+00,0.28,0.28
1.264000e+00,0.28,0.28
1.266000e+00,0.28,0.28
1.268000e+00,0.28,0.2
1.270000e+00,0.28,0.28
1.272000e+00,0.2,0.28
1.274000e+00,0.2,0.2
1.276000e+00,0.28,0.2
1.278000e+00,0.28,0.28
1.280000e+00,0.2,0.28
1.282000e+00,0.28,0.2
1.284000e+00,0.28,0.2
1.286000e+00,0.2,0.36
1.288000e+00,0.28,0.28
1.290000e+00,0.28,0.2
1.292000e+00,0.36,0.2
1.294000e+00,0.2,0.2
1.296000e+00,0.28,0.2
1.298000e+00,0.2,0.2
1.300000e+00,0.2,0.28
1.302000e+00,0.28,0.2
1.304000e+00,0.2,0.28
1.306000e+00,0.2,0.28
1.308000e+00,0.2,0.2
1.310000e+00,0.28,0.28
1.312000e+00,0.28,0.28
1.314000e+00,0.2,0.28
1.316000e+00,0.2,0.28
